CountryCode,Reference area,Measure,Unit of measure,Year,Value,Observation status,Unit multiplier
HRV,Croatia,Direct on-farm energy consumption,Tonnes of oil equivalent,2004,212.282,Normal value,Thousands
HRV,Croatia,Direct on-farm energy consumption,Tonnes of oil equivalent,2005,217.356,Normal value,Thousands
MLT,Malta,Direct on-farm energy consumption,Tonnes of oil equivalent,1996,0.0,Normal value,Thousands
MLT,Malta,Total final energy consumption,Tonnes of oil equivalent,1996,347.234,Normal value,Thousands
MLT,Malta,Total final energy consumption,Tonnes of oil equivalent,1997,407.347,Normal value,Thousands
MLT,Malta,Direct on-farm energy consumption,Tonnes of oil equivalent,1997,0.0,Normal value,Thousands
MLT,Malta,Direct on-farm energy consumption,Tonnes of oil equivalent,1998,0.0,Normal value,Thousands
MLT,Malta,Total final energy consumption,Tonnes of oil equivalent,1985,131.107,Normal value,Thousands
MLT,Malta,Direct on-farm energy consumption,Tonnes of oil equivalent,1985,0.0,Normal value,Thousands
MLT,Malta,Direct on-farm energy consumption,Tonnes of oil equivalent,1986,0.0,Normal value,Thousands
MLT,Malta,Total final energy consumption,Tonnes of oil equivalent,1986,237.58,Normal value,Thousands
MLT,Malta,Total final energy consumption,Tonnes of oil equivalent,1987,255.503,Normal value,Thousands
MLT,Malta,Direct on-farm energy consumption,Tonnes of oil equivalent,1987,0.0,Normal value,Thousands
MLT,Malta,Direct on-farm energy consumption,Tonnes of oil equivalent,1988,0.0,Normal value,Thousands
MLT,Malta,Total final energy consumption,Tonnes of oil equivalent,1988,260.428,Normal value,Thousands
MLT,Malta,Total final energy consumption,Tonnes of oil equivalent,2017,494.999,Normal value,Thousands
MLT,Malta,Total final energy consumption,Tonnes of oil equivalent,2018,517.488,Normal value,Thousands
MLT,Malta,Direct on-farm energy consumption,Tonnes of oil equivalent,2018,5.271,Normal value,Thousands
KAZ,Kazakhstan,Total final energy consumption,Tonnes of oil equivalent,2018,41313.522,Normal value,Thousands
KAZ,Kazakhstan,Total final energy consumption,Tonnes of oil equivalent,2019,38327.598,Normal value,Thousands
KAZ,Kazakhstan,Direct on-farm energy consumption,Tonnes of oil equivalent,2019,870.013,Normal value,Thousands
KAZ,Kazakhstan,Direct on-farm energy consumption,Tonnes of oil equivalent,2020,831.285,Normal value,Thousands
KAZ,Kazakhstan,Total final energy consumption,Tonnes of oil equivalent,2020,40331.924,Normal value,Thousands
KAZ,Kazakhstan,Total final energy consumption,Tonnes of oil equivalent,2021,43261.686,Normal value,Thousands
KAZ,Kazakhstan,Direct on-farm energy consumption,Tonnes of oil equivalent,2021,971.719,Normal value,Thousands
KAZ,Kazakhstan,Total final energy consumption,Tonnes of oil equivalent,1998,30215.823,Normal value,Thousands
KAZ,Kazakhstan,Direct on-farm energy consumption,Tonnes of oil equivalent,1998,1179.493,Normal value,Thousands
KAZ,Kazakhstan,Direct on-farm energy consumption,Tonnes of oil equivalent,1999,1040.833,Normal value,Thousands
KAZ,Kazakhstan,Total final energy consumption,Tonnes of oil equivalent,1999,26925.588,Normal value,Thousands
KAZ,Kazakhstan,Total final energy consumption,Tonnes of oil equivalent,2000,21608.173,Normal value,Thousands
KAZ,Kazakhstan,Direct on-farm energy consumption,Tonnes of oil equivalent,2000,859.468,Normal value,Thousands
KAZ,Kazakhstan,Direct on-farm energy consumption,Tonnes of oil equivalent,2001,831.518,Normal value,Thousands
KAZ,Kazakhstan,Total final energy consumption,Tonnes of oil equivalent,2001,21375.293,Normal value,Thousands
KAZ,Kazakhstan,Total final energy consumption,Tonnes of oil equivalent,2002,20328.974,Normal value,Thousands
KAZ,Kazakhstan,Direct on-farm energy consumption,Tonnes of oil equivalent,2002,897.779,Normal value,Thousands
KAZ,Kazakhstan,Direct on-farm energy consumption,Tonnes of oil equivalent,2003,1095.19,Normal value,Thousands
KAZ,Kazakhstan,Total final energy consumption,Tonnes of oil equivalent,2003,23541.267,Normal value,Thousands
KAZ,Kazakhstan,Total final energy consumption,Tonnes of oil equivalent,2004,25700.377,Normal value,Thousands
KAZ,Kazakhstan,Direct on-farm energy consumption,Tonnes of oil equivalent,2004,963.724,Normal value,Thousands
KAZ,Kazakhstan,Direct on-farm energy consumption,Tonnes of oil equivalent,2005,796.346,Normal value,Thousands
KAZ,Kazakhstan,Total final energy consumption,Tonnes of oil equivalent,2005,30599.522,Normal value,Thousands
KAZ,Kazakhstan,Total final energy consumption,Tonnes of oil equivalent,2006,30696.703,Normal value,Thousands
KAZ,Kazakhstan,Direct on-farm energy consumption,Tonnes of oil equivalent,2006,866.07,Normal value,Thousands
KAZ,Kazakhstan,Direct on-farm energy consumption,Tonnes of oil equivalent,2007,992.648,Normal value,Thousands
KAZ,Kazakhstan,Total final energy consumption,Tonnes of oil equivalent,2007,37774.842,Normal value,Thousands
KAZ,Kazakhstan,Total final energy consumption,Tonnes of oil equivalent,2008,42494.379,Normal value,Thousands
KAZ,Kazakhstan,Direct on-farm energy consumption,Tonnes of oil equivalent,2008,1037.295,Normal value,Thousands
KAZ,Kazakhstan,Direct on-farm energy consumption,Tonnes of oil equivalent,2009,949.699,Normal value,Thousands
KAZ,Kazakhstan,Total final energy consumption,Tonnes of oil equivalent,2009,35378.348,Normal value,Thousands
KAZ,Kazakhstan,Total final energy consumption,Tonnes of oil equivalent,2010,38783.534,Normal value,Thousands
KAZ,Kazakhstan,Direct on-farm energy consumption,Tonnes of oil equivalent,2010,875.297,Normal value,Thousands
KAZ,Kazakhstan,Direct on-farm energy consumption,Tonnes of oil equivalent,2011,928.128,Normal value,Thousands
KAZ,Kazakhstan,Total final energy consumption,Tonnes of oil equivalent,2011,42901.666,Normal value,Thousands
KAZ,Kazakhstan,Total final energy consumption,Tonnes of oil equivalent,2012,41734.73,Normal value,Thousands
KAZ,Kazakhstan,Direct on-farm energy consumption,Tonnes of oil equivalent,2012,849.709,Normal value,Thousands
KAZ,Kazakhstan,Direct on-farm energy consumption,Tonnes of oil equivalent,2013,785.817,Normal value,Thousands
KAZ,Kazakhstan,Total final energy consumption,Tonnes of oil equivalent,2013,42999.736,Normal value,Thousands
KAZ,Kazakhstan,Direct on-farm energy consumption,Tonnes of oil equivalent,2014,893.632,Normal value,Thousands
KAZ,Kazakhstan,Total final energy consumption,Tonnes of oil equivalent,2014,39919.394,Normal value,Thousands
KAZ,Kazakhstan,Total final energy consumption,Tonnes of oil equivalent,2015,38378.205,Normal value,Thousands
KAZ,Kazakhstan,Direct on-farm energy consumption,Tonnes of oil equivalent,2015,721.943,Normal value,Thousands
KAZ,Kazakhstan,Direct on-farm energy consumption,Tonnes of oil equivalent,2016,732.159,Normal value,Thousands
KAZ,Kazakhstan,Total final energy consumption,Tonnes of oil equivalent,1990,59633.204,Normal value,Thousands
KAZ,Kazakhstan,Direct on-farm energy consumption,Tonnes of oil equivalent,1990,2230.754,Normal value,Thousands
KAZ,Kazakhstan,Direct on-farm energy consumption,Tonnes of oil equivalent,1991,2715.75,Normal value,Thousands
KAZ,Kazakhstan,Total final energy consumption,Tonnes of oil equivalent,1991,62556.939,Normal value,Thousands
KAZ,Kazakhstan,Total final energy consumption,Tonnes of oil equivalent,1992,65762.943,Normal value,Thousands
KAZ,Kazakhstan,Direct on-farm energy consumption,Tonnes of oil equivalent,1992,2394.139,Normal value,Thousands
KAZ,Kazakhstan,Direct on-farm energy consumption,Tonnes of oil equivalent,1993,2341.201,Normal value,Thousands
KAZ,Kazakhstan,Total final energy consumption,Tonnes of oil equivalent,1993,54518.02,Normal value,Thousands
KAZ,Kazakhstan,Total final energy consumption,Tonnes of oil equivalent,1994,41665.727,Normal value,Thousands
KAZ,Kazakhstan,Direct on-farm energy consumption,Tonnes of oil equivalent,1994,2036.543,Normal value,Thousands
KAZ,Kazakhstan,Direct on-farm energy consumption,Tonnes of oil equivalent,1995,1843.093,Normal value,Thousands
KAZ,Kazakhstan,Total final energy consumption,Tonnes of oil equivalent,1995,40336.74,Normal value,Thousands
KAZ,Kazakhstan,Total final energy consumption,Tonnes of oil equivalent,1996,34781.41,Normal value,Thousands
KAZ,Kazakhstan,Direct on-farm energy consumption,Tonnes of oil equivalent,1996,1417.885,Normal value,Thousands
KAZ,Kazakhstan,Direct on-farm energy consumption,Tonnes of oil equivalent,1997,1146.059,Normal value,Thousands
KAZ,Kazakhstan,Total final energy consumption,Tonnes of oil equivalent,1997,29591.317,Normal value,Thousands
KAZ,Kazakhstan,Total final energy consumption,Tonnes of oil equivalent,2016,38699.491,Normal value,Thousands
KAZ,Kazakhstan,Total final energy consumption,Tonnes of oil equivalent,2017,40042.711,Normal value,Thousands
KAZ,Kazakhstan,Direct on-farm energy consumption,Tonnes of oil equivalent,2017,860.144,Normal value,Thousands
IDN,Indonesia,Total final energy consumption,Tonnes of oil equivalent,2017,144725.786,Normal value,Thousands
IDN,Indonesia,Total final energy consumption,Tonnes of oil equivalent,2018,155946.431,Normal value,Thousands
IDN,Indonesia,Direct on-farm energy consumption,Tonnes of oil equivalent,2018,1481.761,Normal value,Thousands
IDN,Indonesia,Direct on-farm energy consumption,Tonnes of oil equivalent,2019,1006.474,Normal value,Thousands
IDN,Indonesia,Total final energy consumption,Tonnes of oil equivalent,2019,162607.853,Normal value,Thousands
IDN,Indonesia,Total final energy consumption,Tonnes of oil equivalent,2020,151531.468,Normal value,Thousands
IDN,Indonesia,Direct on-farm energy consumption,Tonnes of oil equivalent,2020,941.195,Normal value,Thousands
IDN,Indonesia,Direct on-farm energy consumption,Tonnes of oil equivalent,2021,1108.843,Normal value,Thousands
IDN,Indonesia,Total final energy consumption,Tonnes of oil equivalent,2021,152411.706,Normal value,Thousands
IDN,Indonesia,Total final energy consumption,Tonnes of oil equivalent,1997,108568.481,Normal value,Thousands
IDN,Indonesia,Direct on-farm energy consumption,Tonnes of oil equivalent,1997,1624.79,Normal value,Thousands
IDN,Indonesia,Direct on-farm energy consumption,Tonnes of oil equivalent,1998,1778.146,Normal value,Thousands
IDN,Indonesia,Total final energy consumption,Tonnes of oil equivalent,1998,106215.272,Normal value,Thousands
IDN,Indonesia,Total final energy consumption,Tonnes of oil equivalent,1999,115051.811,Normal value,Thousands
IDN,Indonesia,Direct on-farm energy consumption,Tonnes of oil equivalent,1999,2513.834,Normal value,Thousands
IDN,Indonesia,Direct on-farm energy consumption,Tonnes of oil equivalent,2000,2879.736,Normal value,Thousands
IDN,Indonesia,Total final energy consumption,Tonnes of oil equivalent,2000,120133.864,Normal value,Thousands
IDN,Indonesia,Total final energy consumption,Tonnes of oil equivalent,2001,123131.178,Normal value,Thousands
IDN,Indonesia,Direct on-farm energy consumption,Tonnes of oil equivalent,2001,3024.537,Normal value,Thousands
IDN,Indonesia,Direct on-farm energy consumption,Tonnes of oil equivalent,2002,2977.558,Normal value,Thousands
IDN,Indonesia,Total final energy consumption,Tonnes of oil equivalent,2002,122706.049,Normal value,Thousands
IDN,Indonesia,Total final energy consumption,Tonnes of oil equivalent,2003,126861.061,Normal value,Thousands
IDN,Indonesia,Direct on-farm energy consumption,Tonnes of oil equivalent,2003,2863.015,Normal value,Thousands
IDN,Indonesia,Direct on-farm energy consumption,Tonnes of oil equivalent,2004,3241.344,Normal value,Thousands
IDN,Indonesia,Total final energy consumption,Tonnes of oil equivalent,2004,131800.765,Normal value,Thousands
IDN,Indonesia,Total final energy consumption,Tonnes of oil equivalent,2005,132321.224,Normal value,Thousands
IDN,Indonesia,Direct on-farm energy consumption,Tonnes of oil equivalent,2005,3012.957,Normal value,Thousands
IDN,Indonesia,Direct on-farm energy consumption,Tonnes of oil equivalent,2006,2636.591,Normal value,Thousands
IDN,Indonesia,Total final energy consumption,Tonnes of oil equivalent,2006,137391.459,Normal value,Thousands
IDN,Indonesia,Total final energy consumption,Tonnes of oil equivalent,2007,138648.582,Normal value,Thousands
IDN,Indonesia,Direct on-farm energy consumption,Tonnes of oil equivalent,2007,2261.584,Normal value,Thousands
IDN,Indonesia,Direct on-farm energy consumption,Tonnes of oil equivalent,2008,2283.111,Normal value,Thousands
IDN,Indonesia,Total final energy consumption,Tonnes of oil equivalent,2008,135251.99,Normal value,Thousands
IDN,Indonesia,Total final energy consumption,Tonnes of oil equivalent,2009,139402.291,Normal value,Thousands
IDN,Indonesia,Direct on-farm energy consumption,Tonnes of oil equivalent,2009,2418.179,Normal value,Thousands
IDN,Indonesia,Direct on-farm energy consumption,Tonnes of oil equivalent,2010,2125.248,Normal value,Thousands
IDN,Indonesia,Total final energy consumption,Tonnes of oil equivalent,2010,148359.345,Normal value,Thousands
IDN,Indonesia,Total final energy consumption,Tonnes of oil equivalent,2011,156845.639,Normal value,Thousands
IDN,Indonesia,Direct on-farm energy consumption,Tonnes of oil equivalent,2011,2736.367,Normal value,Thousands
IDN,Indonesia,Total final energy consumption,Tonnes of oil equivalent,2012,161815.947,Normal value,Thousands
IDN,Indonesia,Direct on-farm energy consumption,Tonnes of oil equivalent,2012,3593.03,Normal value,Thousands
IDN,Indonesia,Direct on-farm energy consumption,Tonnes of oil equivalent,2013,3407.481,Normal value,Thousands
IDN,Indonesia,Total final energy consumption,Tonnes of oil equivalent,2013,150997.291,Normal value,Thousands
IDN,Indonesia,Total final energy consumption,Tonnes of oil equivalent,2014,152981.683,Normal value,Thousands
IDN,Indonesia,Direct on-farm energy consumption,Tonnes of oil equivalent,2014,3095.161,Normal value,Thousands
IDN,Indonesia,Direct on-farm energy consumption,Tonnes of oil equivalent,2015,2232.111,Normal value,Thousands
IDN,Indonesia,Total final energy consumption,Tonnes of oil equivalent,1988,65517.021,Normal value,Thousands
IDN,Indonesia,Total final energy consumption,Tonnes of oil equivalent,1989,68126.666,Normal value,Thousands
IDN,Indonesia,Direct on-farm energy consumption,Tonnes of oil equivalent,1989,980.625,Normal value,Thousands
IDN,Indonesia,Direct on-farm energy consumption,Tonnes of oil equivalent,1990,991.411,Normal value,Thousands
IDN,Indonesia,Total final energy consumption,Tonnes of oil equivalent,1990,79177.815,Normal value,Thousands
IDN,Indonesia,Total final energy consumption,Tonnes of oil equivalent,1991,82058.315,Normal value,Thousands
IDN,Indonesia,Direct on-farm energy consumption,Tonnes of oil equivalent,1991,966.156,Normal value,Thousands
IDN,Indonesia,Direct on-farm energy consumption,Tonnes of oil equivalent,1992,1225.731,Normal value,Thousands
IDN,Indonesia,Total final energy consumption,Tonnes of oil equivalent,1992,85077.182,Normal value,Thousands
IDN,Indonesia,Total final energy consumption,Tonnes of oil equivalent,1993,88923.418,Normal value,Thousands
IDN,Indonesia,Direct on-farm energy consumption,Tonnes of oil equivalent,1993,1420.457,Normal value,Thousands
IDN,Indonesia,Direct on-farm energy consumption,Tonnes of oil equivalent,1994,1487.241,Normal value,Thousands
IDN,Indonesia,Total final energy consumption,Tonnes of oil equivalent,1994,93474.989,Normal value,Thousands
IDN,Indonesia,Total final energy consumption,Tonnes of oil equivalent,1995,98480.365,Normal value,Thousands
IDN,Indonesia,Direct on-farm energy consumption,Tonnes of oil equivalent,1995,1551.362,Normal value,Thousands
IDN,Indonesia,Direct on-farm energy consumption,Tonnes of oil equivalent,1996,1666.6,Normal value,Thousands
IDN,Indonesia,Total final energy consumption,Tonnes of oil equivalent,1996,104584.699,Normal value,Thousands
IDN,Indonesia,Total final energy consumption,Tonnes of oil equivalent,1985,57494.079,Normal value,Thousands
IDN,Indonesia,Direct on-farm energy consumption,Tonnes of oil equivalent,1985,703.258,Normal value,Thousands
IDN,Indonesia,Direct on-farm energy consumption,Tonnes of oil equivalent,1986,671.198,Normal value,Thousands
IDN,Indonesia,Total final energy consumption,Tonnes of oil equivalent,1986,60674.264,Normal value,Thousands
IDN,Indonesia,Total final energy consumption,Tonnes of oil equivalent,1987,63117.463,Normal value,Thousands
IDN,Indonesia,Direct on-farm energy consumption,Tonnes of oil equivalent,1987,702.224,Normal value,Thousands
IDN,Indonesia,Direct on-farm energy consumption,Tonnes of oil equivalent,1988,800.473,Normal value,Thousands
IDN,Indonesia,Total final energy consumption,Tonnes of oil equivalent,2015,148724.938,Normal value,Thousands
IDN,Indonesia,Total final energy consumption,Tonnes of oil equivalent,2016,142352.263,Normal value,Thousands
IDN,Indonesia,Direct on-farm energy consumption,Tonnes of oil equivalent,2016,2100.927,Normal value,Thousands
IND,India,Total final energy consumption,Tonnes of oil equivalent,2017,592188.748,Normal value,Thousands
IND,India,Total final energy consumption,Tonnes of oil equivalent,2018,618891.34,Normal value,Thousands
IND,India,Direct on-farm energy consumption,Tonnes of oil equivalent,2018,29467.666,Normal value,Thousands
IND,India,Direct on-farm energy consumption,Tonnes of oil equivalent,2019,29163.131,Normal value,Thousands
PHL,Philippines,Direct on-farm energy consumption,Tonnes of oil equivalent,2006,110.057,Normal value,Thousands
PHL,Philippines,Total final energy consumption,Tonnes of oil equivalent,2006,22424.816,Normal value,Thousands
PHL,Philippines,Total final energy consumption,Tonnes of oil equivalent,2007,23434.923,Normal value,Thousands
PHL,Philippines,Direct on-farm energy consumption,Tonnes of oil equivalent,2007,314.031,Normal value,Thousands
PHL,Philippines,Direct on-farm energy consumption,Tonnes of oil equivalent,2008,135.274,Normal value,Thousands
PHL,Philippines,Total final energy consumption,Tonnes of oil equivalent,2008,23402.237,Normal value,Thousands
PHL,Philippines,Total final energy consumption,Tonnes of oil equivalent,2009,23945.904,Normal value,Thousands
PHL,Philippines,Direct on-farm energy consumption,Tonnes of oil equivalent,2009,129.003,Normal value,Thousands
PHL,Philippines,Direct on-farm energy consumption,Tonnes of oil equivalent,2010,134.638,Normal value,Thousands
PHL,Philippines,Total final energy consumption,Tonnes of oil equivalent,2010,25101.297,Normal value,Thousands
PHL,Philippines,Total final energy consumption,Tonnes of oil equivalent,2011,25194.763,Normal value,Thousands
PHL,Philippines,Direct on-farm energy consumption,Tonnes of oil equivalent,2011,125.189,Normal value,Thousands
PHL,Philippines,Direct on-farm energy consumption,Tonnes of oil equivalent,2012,145.42,Normal value,Thousands
PHL,Philippines,Total final energy consumption,Tonnes of oil equivalent,2012,25781.093,Normal value,Thousands
PHL,Philippines,Total final energy consumption,Tonnes of oil equivalent,2013,27301.578,Normal value,Thousands
PHL,Philippines,Direct on-farm energy consumption,Tonnes of oil equivalent,2013,175.845,Normal value,Thousands
PHL,Philippines,Direct on-farm energy consumption,Tonnes of oil equivalent,2014,189.239,Normal value,Thousands
PHL,Philippines,Total final energy consumption,Tonnes of oil equivalent,2014,28539.339,Normal value,Thousands
PHL,Philippines,Total final energy consumption,Tonnes of oil equivalent,2015,31020.983,Normal value,Thousands
PHL,Philippines,Total final energy consumption,Tonnes of oil equivalent,1988,17155.826,Normal value,Thousands
PHL,Philippines,Total final energy consumption,Tonnes of oil equivalent,1989,17664.831,Normal value,Thousands
PHL,Philippines,Direct on-farm energy consumption,Tonnes of oil equivalent,1989,274.657,Normal value,Thousands
PHL,Philippines,Direct on-farm energy consumption,Tonnes of oil equivalent,1990,111.58,Normal value,Thousands
PHL,Philippines,Total final energy consumption,Tonnes of oil equivalent,1990,19044.846,Normal value,Thousands
PHL,Philippines,Total final energy consumption,Tonnes of oil equivalent,1991,17855.11,Normal value,Thousands
PHL,Philippines,Direct on-farm energy consumption,Tonnes of oil equivalent,1991,106.615,Normal value,Thousands
PHL,Philippines,Direct on-farm energy consumption,Tonnes of oil equivalent,1992,94.106,Normal value,Thousands
PHL,Philippines,Total final energy consumption,Tonnes of oil equivalent,1992,18531.005,Normal value,Thousands
PHL,Philippines,Total final energy consumption,Tonnes of oil equivalent,1993,19663.323,Normal value,Thousands
PHL,Philippines,Direct on-farm energy consumption,Tonnes of oil equivalent,1993,84.384,Normal value,Thousands
PHL,Philippines,Direct on-farm energy consumption,Tonnes of oil equivalent,1994,85.04,Normal value,Thousands
PHL,Philippines,Total final energy consumption,Tonnes of oil equivalent,1994,19892.093,Normal value,Thousands
PHL,Philippines,Total final energy consumption,Tonnes of oil equivalent,1995,22142.329,Normal value,Thousands
PHL,Philippines,Direct on-farm energy consumption,Tonnes of oil equivalent,1995,103.247,Normal value,Thousands
PHL,Philippines,Direct on-farm energy consumption,Tonnes of oil equivalent,1996,108.288,Normal value,Thousands
PHL,Philippines,Total final energy consumption,Tonnes of oil equivalent,1996,22837.84,Normal value,Thousands
PHL,Philippines,Total final energy consumption,Tonnes of oil equivalent,1985,15562.013,Normal value,Thousands
PHL,Philippines,Direct on-farm energy consumption,Tonnes of oil equivalent,1985,192.082,Normal value,Thousands
PHL,Philippines,Direct on-farm energy consumption,Tonnes of oil equivalent,1986,200.942,Normal value,Thousands
PHL,Philippines,Total final energy consumption,Tonnes of oil equivalent,1986,15635.171,Normal value,Thousands
PHL,Philippines,Total final energy consumption,Tonnes of oil equivalent,1987,16463.457,Normal value,Thousands
PHL,Philippines,Direct on-farm energy consumption,Tonnes of oil equivalent,1987,242.205,Normal value,Thousands
PHL,Philippines,Direct on-farm energy consumption,Tonnes of oil equivalent,1988,254.011,Normal value,Thousands
PHL,Philippines,Direct on-farm energy consumption,Tonnes of oil equivalent,2015,214.146,Normal value,Thousands
PHL,Philippines,Direct on-farm energy consumption,Tonnes of oil equivalent,2016,233.791,Normal value,Thousands
PHL,Philippines,Total final energy consumption,Tonnes of oil equivalent,2016,33565.565,Normal value,Thousands
PER,Peru,Direct on-farm energy consumption,Tonnes of oil equivalent,2002,291.207,Normal value,Thousands
PER,Peru,Direct on-farm energy consumption,Tonnes of oil equivalent,2003,298.589,Normal value,Thousands
PER,Peru,Total final energy consumption,Tonnes of oil equivalent,2003,11468.383,Normal value,Thousands
PER,Peru,Total final energy consumption,Tonnes of oil equivalent,2004,12187.165,Normal value,Thousands
PER,Peru,Direct on-farm energy consumption,Tonnes of oil equivalent,2004,281.185,Normal value,Thousands
PER,Peru,Direct on-farm energy consumption,Tonnes of oil equivalent,2005,191.852,Normal value,Thousands
PER,Peru,Total final energy consumption,Tonnes of oil equivalent,2005,11966.392,Normal value,Thousands
PER,Peru,Total final energy consumption,Tonnes of oil equivalent,2006,12172.565,Normal value,Thousands
PER,Peru,Direct on-farm energy consumption,Tonnes of oil equivalent,2006,225.087,Normal value,Thousands
PER,Peru,Direct on-farm energy consumption,Tonnes of oil equivalent,2007,165.691,Normal value,Thousands
PER,Peru,Total final energy consumption,Tonnes of oil equivalent,2007,12798.479,Normal value,Thousands
PER,Peru,Total final energy consumption,Tonnes of oil equivalent,2008,14135.072,Normal value,Thousands
PER,Peru,Direct on-farm energy consumption,Tonnes of oil equivalent,2008,196.558,Normal value,Thousands
PER,Peru,Direct on-farm energy consumption,Tonnes of oil equivalent,2009,199.525,Normal value,Thousands
PER,Peru,Total final energy consumption,Tonnes of oil equivalent,2009,14952.393,Normal value,Thousands
PER,Peru,Total final energy consumption,Tonnes of oil equivalent,2010,15621.29,Normal value,Thousands
PER,Peru,Direct on-farm energy consumption,Tonnes of oil equivalent,2010,213.829,Normal value,Thousands
PER,Peru,Direct on-farm energy consumption,Tonnes of oil equivalent,2011,229.739,Normal value,Thousands
PER,Peru,Total final energy consumption,Tonnes of oil equivalent,2011,16343.391,Normal value,Thousands
PER,Peru,Total final energy consumption,Tonnes of oil equivalent,2012,16883.539,Normal value,Thousands
PER,Peru,Direct on-farm energy consumption,Tonnes of oil equivalent,2012,302.203,Normal value,Thousands
PER,Peru,Direct on-farm energy consumption,Tonnes of oil equivalent,2013,245.367,Normal value,Thousands
PER,Peru,Total final energy consumption,Tonnes of oil equivalent,2013,17810.762,Normal value,Thousands
PER,Peru,Total final energy consumption,Tonnes of oil equivalent,2014,17743.361,Normal value,Thousands
PER,Peru,Direct on-farm energy consumption,Tonnes of oil equivalent,2014,238.104,Normal value,Thousands
PER,Peru,Direct on-farm energy consumption,Tonnes of oil equivalent,2015,235.027,Normal value,Thousands
PER,Peru,Total final energy consumption,Tonnes of oil equivalent,2015,18601.7,Normal value,Thousands
PER,Peru,Total final energy consumption,Tonnes of oil equivalent,2016,19098.89,Normal value,Thousands
PER,Peru,Direct on-farm energy consumption,Tonnes of oil equivalent,2016,344.492,Normal value,Thousands
PER,Peru,Total final energy consumption,Tonnes of oil equivalent,2017,19252.011,Normal value,Thousands
PER,Peru,Direct on-farm energy consumption,Tonnes of oil equivalent,2017,200.445,Normal value,Thousands
PER,Peru,Direct on-farm energy consumption,Tonnes of oil equivalent,2018,153.732,Normal value,Thousands
PER,Peru,Total final energy consumption,Tonnes of oil equivalent,2018,20095.743,Normal value,Thousands
PER,Peru,Total final energy consumption,Tonnes of oil equivalent,2019,20714.873,Normal value,Thousands
PER,Peru,Direct on-farm energy consumption,Tonnes of oil equivalent,2019,161.017,Normal value,Thousands
PER,Peru,Direct on-farm energy consumption,Tonnes of oil equivalent,2020,168.139,Normal value,Thousands
PER,Peru,Total final energy consumption,Tonnes of oil equivalent,1993,8511.497,Normal value,Thousands
PER,Peru,Total final energy consumption,Tonnes of oil equivalent,1994,8844.204,Normal value,Thousands
PER,Peru,Direct on-farm energy consumption,Tonnes of oil equivalent,1994,326.658,Normal value,Thousands
PER,Peru,Direct on-farm energy consumption,Tonnes of oil equivalent,1995,367.207,Normal value,Thousands
PER,Peru,Total final energy consumption,Tonnes of oil equivalent,1995,9537.176,Normal value,Thousands
PER,Peru,Total final energy consumption,Tonnes of oil equivalent,1996,9948.742,Normal value,Thousands
PER,Peru,Direct on-farm energy consumption,Tonnes of oil equivalent,1996,371.854,Normal value,Thousands
PER,Peru,Direct on-farm energy consumption,Tonnes of oil equivalent,1997,372.213,Normal value,Thousands
PER,Peru,Total final energy consumption,Tonnes of oil equivalent,1997,9940.467,Normal value,Thousands
PER,Peru,Total final energy consumption,Tonnes of oil equivalent,1998,10998.205,Normal value,Thousands
PER,Peru,Direct on-farm energy consumption,Tonnes of oil equivalent,1998,306.844,Normal value,Thousands
PER,Peru,Direct on-farm energy consumption,Tonnes of oil equivalent,1999,399.569,Normal value,Thousands
PER,Peru,Total final energy consumption,Tonnes of oil equivalent,1999,11712.604,Normal value,Thousands
PER,Peru,Total final energy consumption,Tonnes of oil equivalent,2000,11698.68,Normal value,Thousands
PER,Peru,Direct on-farm energy consumption,Tonnes of oil equivalent,2000,326.743,Normal value,Thousands
PER,Peru,Direct on-farm energy consumption,Tonnes of oil equivalent,2001,273.965,Normal value,Thousands
PER,Peru,Total final energy consumption,Tonnes of oil equivalent,2001,11323.574,Normal value,Thousands
PER,Peru,Total final energy consumption,Tonnes of oil equivalent,1990,8560.534,Normal value,Thousands
PER,Peru,Direct on-farm energy consumption,Tonnes of oil equivalent,1990,194.287,Normal value,Thousands
PER,Peru,Direct on-farm energy consumption,Tonnes of oil equivalent,1991,240.513,Normal value,Thousands
PER,Peru,Total final energy consumption,Tonnes of oil equivalent,1991,8470.487,Normal value,Thousands
PER,Peru,Total final energy consumption,Tonnes of oil equivalent,1992,8276.498,Normal value,Thousands
PER,Peru,Direct on-farm energy consumption,Tonnes of oil equivalent,1992,264.242,Normal value,Thousands
PER,Peru,Direct on-farm energy consumption,Tonnes of oil equivalent,1993,280.63,Normal value,Thousands
PER,Peru,Total final energy consumption,Tonnes of oil equivalent,2020,17741.861,Normal value,Thousands
PER,Peru,Total final energy consumption,Tonnes of oil equivalent,2021,19094.025,Normal value,Thousands
PER,Peru,Direct on-farm energy consumption,Tonnes of oil equivalent,2021,179.955,Normal value,Thousands
MLT,Malta,Total final energy consumption,Tonnes of oil equivalent,2019,550.392,Normal value,Thousands
MLT,Malta,Total final energy consumption,Tonnes of oil equivalent,2020,493.435,Normal value,Thousands
MLT,Malta,Direct on-farm energy consumption,Tonnes of oil equivalent,2020,6.411,Normal value,Thousands
MLT,Malta,Direct on-farm energy consumption,Tonnes of oil equivalent,2021,6.815,Normal value,Thousands
MLT,Malta,Total final energy consumption,Tonnes of oil equivalent,2021,532.779,Normal value,Thousands
